Var,0049,0182,0075,0030,0081,0128,0065,0093,0224,0061,0019,0198,0129,0073,0038,0231,0036,0046,0130,0086,0216,0223,0122,0233,0094,0138,0099,0057,0234,0078,0229,0236,0232,0227,0031,0125,0186,0211,0059,0225,0003,0226,0058,0113,0136,0011,0220,1490,0133,0188,0184,0200,0219,0235,0132,0121,0091,0083,2090,
ACTIVO,BANCO SANTANDER ,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO POPULAR ESPAÑOL ,BANCO ESPAÑOL DE CRÉDITO ,BANCO SABADELL,BANKINTER ,BARCLAYS BANK ,BANCO DE VALENCIA,SANTANDER CONSUMER FINANCE,BANCA MARCH,DEUTSCHE BANK S.A.E.,BANCO COOPERATIVO ESPAÑOL ,BBVA BANCO DE FINANCIACIÓN,OPEN BANK,BANESTO BANCO DE EMISIONES ,DEXIA SABADELL,SANTANDER INVESTMENT,BANCO GALLEGO,BANCO CAIXA GERAL,BANCO BANIF,TARGOBANK,GENERAL ELECTRIC CAPITAL BANK,CITIBANK ESPAÑA ,POPULAR BANCA PRIVADA,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANKOA ,BANKIA BANCA PRIVADA,BANCO DEPOSITARIO BBVA ,BANCO CAMINOS,BANCA PUEYO,BANCOPOPULAR-E,LLOYDS BANK INTERNATIONAL,BANCO INVERSIS,UNO-E BANK,BANCO ETCHEVERRÍA ,BANCOFAR ,BANCO MEDIOLANUM,EBN BANCO DE NEGOCIOS,BANCO DE MADRID ,BANCO CETELEM,BANCO DE DEPÓSITOS,UBS BANK,BNP PARIBAS ESPAÑA ,BANCO INDUSTRIAL DE BILBAO ,ARESBANK ,ALLFUNDS BANK,BANCO FINANTIA SOFINLOC ,SELF TRADE BANK,NUEVO MICRO BANK,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,PRIVAT BANK DEGROOF,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNAL.,BANCO PICHINCHA ESPAÑA,BANCO DE PROMOCIÓN DE NEGOCIOS ,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,RENTA 4 BANCO,BANCO CAM,TOTAL BANCOS
14. 2. Otro activo intangible ,"1,65,585","6,05,300","1,35,920","76,731","1,04,219",0,"55,480","3,048","1,563",0,0,"1,415",0,0,0,80,0,"8,510","10,954","3,943",0,180,"7,183",73,756,283,495,"1,254",0,0,251,384,"9,593","2,317",43,131,506,0,"1,622",504,0,28,648,0,0,"3,840",23,"6,164",0,0,616,269,0,6,0,0,0,"1,240","5,078","12,16,235"
15. ACTIVOS FISCALES ,"26,67,363","45,22,339","21,06,976","10,73,039","14,74,212","2,67,617","4,64,936","7,29,781","2,48,438","1,18,684","97,073","16,345",219,"1,565",0,"1,20,026",831,"58,816","75,168","6,315","3,719","2,764","76,379","8,087",649,"4,288","94,938","6,966","10,442","7,745","3,294","19,800","28,213","19,737","1,981","6,743","17,052","27,625","24,200","35,668",547,"3,800","15,622","1,174",370,"3,422","4,416","2,252","2,619",913,197,553,427,"2,285",153,16,0,"3,685","33,63,827","1,78,56,311"
15. 1. Corrientes ,"6,82,471","3,34,041","1,38,283","12,960","2,19,869","65,123","7,067","1,35,522","4,140","26,431","2,979","3,373",209,51,0,"11,929",72,237,"2,235",149,"1,618","2,764","3,183",489,422,267,594,"6,454",179,918,"2,605",141,518,2,668,44,267,379,0,"3,306",267,670,230,854,370,"3,422",0,27,1,614,100,118,427,11,142,13,0,"1,434","8,346","16,89,005"
15. 2.  Diferidos ,"19,84,893","41,88,298","19,68,693","10,60,079","12,54,343","2,02,494","4,57,869","5,94,259","2,44,298","92,253","94,094","12,972",10,"1,514",0,"1,08,097",759,"58,579","72,933","6,166","2,101",0,"73,196","7,598",227,"4,021","94,344",512,"10,263","6,827",689,"19,659","27,695","19,735","1,313","6,699","16,785","27,246","24,200","32,362",280,"3,130","15,392",320,0,0,"4,416","2,225","2,618",299,97,435,0,"2,274",11,3,0,"2,251","33,55,481","1,61,67,307"
16. RESTO DE ACTIVOS ,"29,82,861","11,84,049","4,57,599","2,92,011","1,44,237","68,069","30,934","11,417","10,453","2,47,202","69,335","27,747",5,"11,493",0,87,"36,704","21,520","19,621","73,944","9,297","2,157","21,230","13,759","1,324","5,084","2,687","1,503",737,"5,508","1,165","1,997","15,657","1,178",683,"1,290",650,976,"21,171","6,318",73,"10,088","5,684",0,911,"18,204",247,574,"4,349",680,216,540,"3,930","17,723",0,0,0,"1,075","93,208","59,61,161"
TOTAL ACTIVO ,"48,33,39,963","41,87,59,161","15,02,19,586","10,37,99,755","10,49,11,739","6,32,03,397","2,75,39,206","2,07,96,601","2,63,33,491","1,11,81,518","1,63,11,989","2,28,39,759","1,20,17,236","52,24,823","55,37,575","1,83,14,628","58,40,678","45,78,657","69,10,923","66,12,066","21,70,808","13,26,247","33,50,929","13,32,926","10,24,890","17,89,428","11,89,832","12,51,217","11,28,181","10,08,829","12,76,492","54,39,828","27,11,007","13,65,078","7,69,914","17,22,815","13,14,544","10,77,157","10,50,434","29,70,981","3,04,772","10,40,120","8,60,858","2,63,875","3,05,951","4,11,400","2,75,073","1,54,559","4,11,927","2,37,025","1,13,150","1,04,391","2,04,244","1,06,707","33,519","18,168","12,839","5,09,392","6,46,12,382","1,61,95,24,640"
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  CARTERA DE NEGOCIACIÓN ,"8,67,91,608","5,79,69,936","14,61,559","64,65,137","17,78,859","20,90,213","29,577","1,13,467","31,357","77,427","2,35,547","4,31,285","2,40,125",0,0,"1,56,670",0,"3,784",0,"27,162","8,701",0,0,0,237,943,0,0,0,200,0,116,0,0,0,0,129,"32,985",497,0,0,744,"1,04,215",0,0,151,"1,428",0,0,0,0,0,0,0,0,0,0,169,"1,60,785","15,82,15,013"
1. 1. Depósitos de bancos centrales ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 2. Depósitos de entidades de crédito ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 3. Depósitos de la clientela ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 4. Débitos representados por valores negociables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 5. Derivados de negociación ,"8,06,81,488","5,43,41,047","14,61,559","64,40,196","17,74,198","8,82,941","29,577","1,13,467","31,357","77,427","2,35,547","4,31,285","2,40,125",0,0,"1,56,670",0,"3,784",0,"27,162","8,701",0,0,0,237,943,0,0,0,200,0,116,0,0,0,0,0,"32,985",497,0,0,744,"1,04,215",0,0,151,"1,428",0,0,0,0,0,0,0,0,0,0,169,"1,60,785","14,72,39,001"
1. 6. Posiciones cortas de valores ,"61,10,120","36,28,889",0,"24,941","4,661","12,07,272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,09,76,012"
1. 7. Otros pasivos financieros ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2. OTROS PASIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN PÉRIDDAS Y GANANCIAS ,"1,52,24,113",0,0,0,0,0,0,0,0,0,0,"1,08,756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61,006",0,0,0,0,0,0,0,0,0,"1,53,93,875"
2. 1. Depósitos de bancos centrales ,"32,217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"49,006",0,0,0,0,0,0,0,0,0,"81,223"
2. 2. Depósitos de entidades de crédito ,"83,48,020",0,0,0,0,0,0,0,0,0,0,"1,08,756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,000",0,0,0,0,0,0,0,0,0,"84,68,776"
2. 3. Depósitos de la clientela ,"68,43,876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68,43,876"
2. 4. Débitos representados por valores negociables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2. 5. Pasivos subordinados ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2. 6. Otros pasivos financieros ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. PASIVOS FINANCIEROS A COSTE AMORTIZADO ,"32,63,35,269","32,09,60,660","13,65,11,125","8,86,52,154","9,36,38,654","5,81,36,073","2,50,52,120","1,94,84,623","1,75,51,045","1,01,57,955","1,46,22,850","2,19,88,276","1,17,03,308","50,54,939","54,33,280","1,64,21,042","55,33,720","42,87,973","63,44,685","59,79,128","18,59,228","9,28,440","26,76,315","11,04,722","9,16,415","16,57,137","6,51,658","11,63,495","10,46,832","9,31,058","11,36,523","53,00,454","26,36,342","11,95,831","7,25,706","16,05,401","11,58,288","9,80,575","9,86,848","26,19,402","2,37,080","9,54,933","6,39,292","4,802","1,00,806","2,47,798","2,24,118","78,273","2,45,311","1,51,352","9,262","85,805","1,63,030","88,698",450,206,492,"4,55,200","5,93,19,076","1,28,81,35,533"
3. 1. Depósitos de bancos centrales ,"4,18,34,900","5,98,26,383","2,30,88,178","60,32,043","1,16,18,721","95,50,573","47,92,945","37,95,158",4,"5,52,692","55,22,573","75,31,029",0,0,0,"50,32,966",0,"8,18,805","11,27,299",0,0,0,0,"3,52,141",0,"2,56,185",0,0,"1,86,020","64,369","2,74,624","35,14,397","4,00,714",0,"60,250",0,"80,056","1,13,470","6,03,050",0,0,0,0,0,0,0,0,0,0,0,0,0,"6,025",0,0,0,0,"90,215","1,38,69,487","20,09,95,272"
3. 2. Depósitos de entidades de crédito ,"5,50,66,624","5,42,65,245","1,31,50,929","1,10,91,865","93,20,242","54,18,651","23,16,427","24,86,944","1,41,56,194","4,64,434","16,31,409","74,08,570",0,"14,424",0,"94,59,175","27,54,004","1,98,207","25,71,330","33,78,708","2,91,943",0,"5,55,127","35,797","44,495","4,52,840","1,23,840","1,137",722,"15,901","70,172","9,51,051","26,837","6,23,472",474,"11,24,220","7,41,436","6,40,617","62,187","25,37,888","50,124","6,75,553","3,77,552",0,"80,848","65,254","20,181",74,"2,13,799",0,0,"10,456","1,10,812","54,934",0,0,492,"26,430","58,18,727","21,09,58,774"
3. 3. Depósitos de la clientela ,"15,28,64,861","15,30,02,503","7,38,08,415","5,23,70,433","5,16,73,558","3,08,81,819","1,53,90,959","1,24,71,354","2,91,807","81,88,387","65,42,484","34,37,125",0,"49,80,005",0,"1,83,517","27,62,016","30,49,858","25,87,100","25,17,206","15,46,455","7,41,840","20,87,679","7,10,793","5,69,628","7,95,113","4,36,087","11,58,364","8,46,765","8,29,741","7,90,715","7,84,113","6,60,897","5,70,332","6,35,847","4,77,688","3,18,561","2,24,765","2,93,988",0,"1,86,892","2,55,970","2,53,062",56,"19,210","65,638","2,03,730","74,965","31,279","1,49,078","8,986","74,052","10,422","32,967",0,0,0,"2,81,373","3,35,66,181","62,66,96,639"
3. 4. Débitos representados por valores negociables ,"4,49,51,071","4,20,72,225","2,27,06,816","1,64,52,579","1,80,02,312","1,03,12,947","24,14,762","32,698","28,32,900","8,50,869",0,"35,76,029","1,17,03,308",0,"54,22,360","16,79,207",0,224,0,0,0,0,0,0,0,"1,26,030",0,0,0,"10,135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,477","38,34,561","18,69,93,510"
3. 5. Pasivos subordinados ,"2,15,68,546","67,41,561","26,75,569","3,45,498","10,04,631","9,90,101",0,"4,26,240","2,40,821",0,"3,23,029","10,267",0,"35,051","9,315","59,913",0,"1,92,563","31,612","7,011",0,"1,79,714",0,0,0,0,0,0,0,0,0,"45,055",0,0,"16,545",0,0,0,"20,384","50,088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,72,496","3,68,46,010"
3. 6. Otros pasivos financieros ,"1,00,49,267","50,52,743","10,81,218","23,59,736","20,19,190","9,81,982","1,37,027","2,72,229","29,319","1,01,573","6,03,355","25,256",0,"25,459","1,605","6,264","17,700","28,316","27,344","76,203","20,830","6,886","33,509","5,991","3,02,292","26,970","91,731","3,994","13,325","10,912","1,012","5,838","15,47,894","2,027","12,590","3,493","18,235","1,723","7,239","31,427",64,"23,410","8,678","4,746",748,"1,16,906",207,"3,234",233,"2,274",276,"1,297","35,771",797,450,206,0,"44,705","3,57,624","2,56,45,330"
4. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,0,0,"5,96,762","4,48,876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,45,638"
5. DERIVADOS DE COBERTURA ,"37,15,014","33,77,601","18,29,555","5,15,379","1,57,018","59,464","1,71,797","71,336","55,455","4,247","1,120","6,951",0,0,0,"14,52,052",0,"20,336","5,027","33,248","1,550",0,0,"1,67,849",0,0,"73,834",0,0,0,676,724,0,0,0,0,0,0,"2,364",0,0,0,0,0,0,0,"1,733",0,"4,752",0,0,0,0,0,0,0,0,0,"3,12,609","1,20,41,691"
6. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8. PROVISIONES ,"66,33,173","60,31,495","4,09,708","21,41,508","2,95,708","47,945","1,51,096","61,039","64,417","1,21,815","75,911",878,32,"2,736",0,"15,395","7,450","6,879","50,852","31,570",475,0,"60,010","2,347","3,992","2,916",295,"1,770",340,150,34,"6,484",337,109,74,288,"6,256","2,961",864,701,17,"4,861","33,700","1,301","1,874",0,0,0,253,304,411,122,550,0,35,23,0,339,"9,03,945","1,71,87,745"
8. 1. Fondo para pensiones y obligaciones similares ,"53,28,258","45,59,738","2,40,130","18,34,914","1,54,400","5,281","51,731","7,431","36,739","15,358","17,913",0,32,397,0,0,"4,002",891,"25,179","14,020",65,0,"56,509",0,0,0,0,33,0,0,7,51,0,8,0,179,944,"2,663",60,0,0,0,"27,318",33,0,0,0,0,0,0,411,0,0,0,35,0,0,0,"1,15,871","1,25,00,601"
8. 2. Provisiones para impuestos y otras contingencias legales ,"3,00,088",0,"37,460",0,"34,671","36,251",0,0,"1,761","3,139","6,391",0,0,0,0,0,0,0,"22,433","8,678",0,0,663,0,0,0,114,0,0,0,0,307,0,0,0,0,0,0,0,0,0,"1,400","1,947",0,56,0,0,0,0,0,0,0,0,0,0,0,0,250,"10,548","4,66,157"
8. 3. Provisiones para riesgos y compromisos contingentes ,"7,13,203","1,80,628","1,18,429","31,522","85,623","4,927","46,178","44,886","1,389","3,487","34,772",878,0,2,0,"15,395",1,"5,988","2,465","3,122",410,0,220,77,35,"1,856",174,1,232,150,27,251,20,0,74,109,159,298,120,384,17,144,"1,633",0,644,0,0,0,6,43,0,122,550,0,0,23,0,89,"1,06,181","14,06,944"
8. 4. Otras provisiones ,"2,91,624","12,91,129","13,689","2,75,072","21,014","1,486","53,187","8,722","24,528","99,831","16,835",0,0,"2,337",0,0,"3,447",0,775,"5,750",0,0,"2,618","2,270","3,957","1,060",7,"1,736",108,0,0,"5,875",317,101,0,0,"5,153",0,684,318,0,"3,317","2,802","1,268","1,174",0,0,0,247,261,0,0,0,0,0,0,0,0,"6,71,345","28,14,044"
9. PASIVOS FISCALES ,"1,95,135","3,78,377","2,24,158","2,15,254","1,19,210","1,13,373","16,348","27,763","2,23,740","18,551","53,361",662,209,0,482,298,0,"1,599",317,"23,381","4,468",562,"4,210",357,449,"2,776","21,760","6,455","1,281","1,239","8,544",206,0,1,771,"1,105","2,422","3,968",167,"19,016",582,"1,439","1,207","1,109",205,"5,127","1,614",0,"24,269",576,502,0,"1,163",0,142,13,0,"2,554","6,80,544","24,13,021"
9. 1. Corrientes ,0,0,"16,758","1,65,916","53,992","53,833",0,"7,089","18,412",0,"1,457",362,209,0,482,298,0,0,0,0,"3,763",562,"2,627",132,103,"2,776",103,"6,455","1,211","1,239","8,507",0,0,0,360,"1,105","1,493",12,68,"19,016",582,"1,439",0,882,205,"5,127",0,0,"3,918",558,183,0,"1,163",0,142,13,0,"1,130","3,87,217","7,70,899"
9. 2. Diferidos ,"1,95,135","3,78,377","2,07,400","49,338","65,218","59,540","16,348","20,674","2,05,328","18,551","51,904",300,0,0,0,0,0,"1,599",317,"23,381",705,0,"1,583",225,346,0,"21,657",0,70,0,37,206,0,1,411,0,929,"3,956",98,0,0,0,"1,207",227,0,0,"1,614",0,"20,351",18,319,0,0,0,0,0,0,"1,424","2,93,327","16,42,121"
10. FONDO DE LA OBRA SOCIAL (solo Cajas de Ahorros y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. RESTO DE PASIVOS ,"20,78,906","25,28,068","6,13,256","3,71,611","2,06,892","2,20,092","-38,003","-2,58,285","1,76,774","77,188","2,15,656","51,821",365,"7,007",431,"1,664","57,783",557,"40,476","67,290","11,372","32,299","2,43,447","10,907","2,001","10,112","23,011","20,868","3,573","3,607","18,152","-7,400","8,980","28,544","4,068","5,885","8,937","3,470","10,489","57,277","1,380","9,567","7,437","38,810","7,651","28,261","2,322",749,"17,793",673,446,-641,"3,082",196,314,161,101,"2,625","-11,32,708","59,07,367"
12. CAPITAL REEMBOLSABLE A LA VISTA (solo Cajas de Ahorros y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PASIVO ,"44,09,73,218","39,12,46,137","14,10,49,361","9,89,57,805","9,66,45,217","6,06,67,160","2,53,82,935","1,94,99,943","1,81,02,788","1,04,57,183","1,52,04,445","2,25,88,629","1,19,44,039","50,64,682","54,34,193","1,80,47,121","55,98,953","43,21,128","64,41,357","61,61,779","18,85,794","9,61,301","29,83,982","12,86,182","9,23,094","16,73,884","7,70,558","11,92,588","10,52,026","9,36,253","11,63,929","53,00,584","26,45,659","12,24,485","7,30,619","16,12,679","11,76,032","10,23,959","10,01,229","26,96,396","2,39,059","9,71,544","7,85,851","46,022","1,10,536","2,81,337","2,31,215","79,022","2,92,378","2,13,911","10,621","85,286","1,67,825","88,894",941,403,593,"4,60,887","6,02,44,251","1,50,03,39,882"
PATRIMONIO NETO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  FONDOS PROPIOS ,"4,51,80,616","3,00,02,047","1,03,29,259","50,26,146","87,96,837","26,54,899","21,81,279","13,53,397","82,64,490","7,54,775","9,86,621","2,72,283","73,197","1,60,141","1,03,382","4,50,437","2,41,691","2,75,237","5,07,441","4,99,840","2,84,332","3,64,946","3,63,253","58,839","1,00,989","1,24,599","4,39,430","58,629","95,163","84,518","1,12,477","1,38,804","88,732","1,40,589","40,431","1,10,136","1,45,908","56,463","52,689","2,74,585","65,713","68,531","74,154","2,17,323","1,95,415","1,30,063","43,952","75,405","1,22,710","23,072","1,02,669","19,105","36,419","18,880","32,578","17,765","12,246","52,697","46,33,788","12,71,92,012"
1. 1. Capital/Fondo de dotación (a) ,"49,23,297","26,37,233","2,04,738","5,43,036","3,69,359","1,60,952","14,54,981","10,98,506","46,63,639","29,159","88,836","91,009","58,298","1,29,587","30,050","2,54,061","21,190","1,48,792","5,18,792","1,38,771","1,76,045","2,66,174","1,87,500","22,779","12,500","25,411","4,52,894","5,412","27,491","4,800","31,000","2,11,080","94,547","80,317","8,350","75,231","86,032","39,281","34,800","60,902","4,508","82,224","52,405","32,775","2,92,918","27,041","27,216","86,658","90,186","18,080","60,702","14,514","25,631","25,000","14,039","11,630","9,015","18,312","52,49,000","2,56,08,686"
1. 1. 1. Escriturado ,"49,23,297","26,37,233","2,04,738","5,43,036","3,69,359","1,60,952","14,54,981","10,98,506","46,63,639","29,159","88,836","91,009","58,298","1,29,587","30,050","2,54,061","21,190","1,48,792","5,18,792","1,38,771","1,76,045","2,66,174","1,87,500","22,779","12,500","25,411","4,52,894","5,412","27,491","4,800","31,000","2,11,080","94,547","80,317","8,350","75,231","86,032","39,281","34,800","60,902","4,508","82,224","52,405","32,775","2,92,918","27,041","27,216","86,658","90,186","18,080","60,702","14,514","25,631","25,000","14,039","11,630","9,015","18,312","52,49,000","2,56,08,686"
1. 1. 2. Menos: Capital no exigido ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 2. Prima de emisión ,"3,44,46,036","2,09,67,595","35,75,158",0,"45,51,562","10,51,215","1,97,547","2,75,915","11,39,989","2,804","3,68,138","85,972",0,"59,354","65,407",0,0,"57,192",747,0,"67,841","2,56,616","1,63,274",55,"7,275","48,595","57,140",138,"29,028",0,"3,606",0,"75,702","21,649","7,212",451,"29,388","10,955",0,"6,611",0,0,0,"39,038",0,0,0,0,0,0,"32,978","1,276","3,199",0,0,0,0,"8,496","10,00,172","6,87,15,326"
1. 3. Reservas  ,"26,87,202","70,77,625","58,85,154","44,78,529","31,19,526","13,85,373","5,28,751","30,969","24,60,862","7,22,812","5,29,647","95,302","14,899","-28,800","7,925","1,96,376","2,20,501","69,285","-12,091","3,68,701","40,446","-1,57,844","12,479","36,005","81,214","50,593","-70,604","53,079","39,688","79,808","77,871","-72,276","-81,517","38,623","24,869","34,454","30,488","6,227","17,889","2,07,072","61,205","-13,693","21,749","1,45,510","-97,503","1,03,022","16,736","-11,268","32,524","4,992","8,989","3,315","7,589","-6,120","18,539","6,135","3,231","24,993","-16,15,384","2,90,01,673"
1. 4. Otros instrumentos de capital ,"35,25,314","16,926","6,88,506","4,581","8,16,797","72,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,996,0,"51,25,935"
1. 4. 1. De instrumentos financieros compuestos ,0,0,0,0,"8,16,797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0,"8,17,682"
1. 4. 2. Cuotas participativas y fondos asociados (solo Cajas de Ahorros) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 4. 3. Resto de instrumentos de capital ,"35,25,314","16,926","6,88,506","4,581",0,"72,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,111,0,"43,08,253"
1. 5. Menos: Valores propios ,0,"18,591","24,297",0,"60,407",66,0,"51,993",0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,"1,045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"1,56,538"
1. 6. Resultado del ejercicio ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 7. Menos: Dividendos y retribuciones ,"4,01,232","6,78,741",0,0,0,"15,375",0,0,0,0,0,0,0,0,0,0,0,0,0,"7,632",0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,03,070"
2. AJUSTES POR VALORACIÓN ,"-28,13,871","-24,89,023","-11,59,034","-1,84,196","-5,30,315","-1,18,662","-25,008","-56,739","-33,787","-30,440","1,20,923","-21,153",0,0,0,"-1,82,930",34,"-17,708","-37,875","-49,553",682,0,"3,694","-12,095",807,"-9,055","-20,156",0,"-19,008","-11,942",86,440,"-23,384",4,"-1,136",0,"-7,396","-3,265","-3,484",0,0,45,853,530,0,0,-94,132,"-3,161",42,-140,0,0,"-1,067",0,0,0,"-4,192","-2,65,657","-80,07,254"
2. 1. Activos financieros disponibles para la venta ,"-27,02,015","-23,99,693","-11,75,488","-2,05,634","-5,02,817","-1,18,873","-67,934","-56,739",0,"-30,293","3,263","-21,153",0,0,0,"-1,83,608",34,"-17,708","-37,875","-49,553",682,0,"3,694","-12,095",807,"-9,055","-20,156",0,"-19,008","-11,942",86,440,"-24,570",4,"-1,141",0,"-7,396","-3,265","-1,415",0,0,45,853,530,0,0,-280,132,0,42,-140,0,0,"-1,067",0,0,0,"-4,192","-2,65,657","-79,40,150"
2. 2. Coberturas de los flujos de efectivo ,"-1,39,916","-31,503","16,454","21,438","-31,888",0,"42,926",0,"-33,787",0,"1,17,660",0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,069",0,0,0,0,0,0,0,0,0,"-3,161",0,0,0,0,0,0,0,0,0,0,"-43,168"
