Var,0049,0182,0075,0030,0081,0128,0072,0065,0093,0224,0061,0042,0019,0038,0073,0198,0036,0231,0046,0086,0130,0223,0216,0122,0233,0094,0138,0057,0078,0185,0234,0125,0236,0232,0227,0031,0099,0229,0142,0129,0059,0009,0186,0063,0003,0225,0211,0058,0136,0226,0113,0184,1490,0220,0011,0188,0133,0200,0219,0132,0235,0121,0091,0083,
Pro-memoria: Adquirido en arrendamiento financiero ,"4,71,488",0,0,"18,530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,90,018"
14. ACTIVO INTANGIBLE ,"17,670","4,04,407","69,211","54,969","4,52,464",0,"25,725","46,011","2,848","2,939","3,392",0,0,0,0,"1,784",0,60,"15,430","3,484","14,414",40,0,"11,334",0,846,119,"1,837",0,"87,170",0,233,716,"54,431","1,875",99,"1,600",115,"1,447",0,"3,449","1,738",655,86,0,223,0,"10,539",0,149,0,947,"34,273",21,"3,830",0,0,399,0,0,0,0,0,0,"13,32,979"
14. 1. Fondo de comercio ,0,0,0,0,"4,13,453",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,0,0,0,0,0,0,"60,384",0,0,0,"44,244",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,"26,864",0,0,0,0,0,0,0,0,0,0,0,"5,57,321"
14. 2. Otro activo intangible ,"17,670","4,04,407","69,211","54,969","39,011",0,"25,725","46,011","2,848","2,939","3,392",0,0,0,0,"1,784",0,60,"13,071","3,484","14,414",40,0,"11,334",0,846,119,"1,837",0,"26,786",0,233,716,"10,187","1,875",99,"1,600",115,"1,447",0,"3,449","1,738",655,86,0,223,0,522,0,149,0,947,"7,409",21,"3,830",0,0,399,0,0,0,0,0,0,"7,75,658"
15. ACTIVOS FISCALES ,"23,03,777","29,94,618","6,65,127","8,38,212","10,39,792","2,03,151","2,37,073","3,72,573","1,64,981","1,97,895","60,173","82,390","95,368",0,"2,088","6,883","1,796","61,747","36,056","6,606","81,244",133,"1,997","70,151","5,881",940,"3,037","2,303","3,620","5,813","5,196","11,752","20,361","2,600","7,032","3,236",303,619,575,11,"1,427","21,190","13,052","81,657",311,"45,451","16,310","17,289",678,"3,072",11,135,"2,264","3,731","3,335",142,"3,209",518,2,14,247,57,0,0,"98,11,212"
15. 1. Corrientes ,"78,367","3,20,118","15,527","2,604","59,516","51,170","21,109",605,"10,120",918,"2,680","34,793","15,175",0,263,243,825,"1,000",866,121,"1,328",133,"1,231",550,96,668,993,0,171,11,1,"4,698",85,287,0,"1,456",22,2,74,0,60,31,742,11,56,"1,858",686,230,643,333,0,0,39,0,"3,335",142,1,3,2,0,11,0,0,0,"6,36,009"
15. 2.  Diferidos ,"22,25,410","26,74,500","6,49,600","8,35,608","9,80,276","1,51,981","2,15,964","3,71,968","1,54,861","1,96,977","57,493","47,597","80,195",0,"1,825","6,640",971,"60,747","35,190","6,485","79,916",0,766,"69,601","5,785",272,"2,044","2,303","3,449","5,802","5,195","7,054","20,276","2,313","7,032","1,780",281,617,501,11,"1,367","21,159","12,310","81,646",255,"43,593","15,624","17,059",35,"2,739",11,135,"2,225","3,731",0,0,"3,208",515,0,14,236,57,0,0,"91,75,205"
16. RESTO DE ACTIVOS ,"21,04,335","7,32,333","1,84,178","1,60,991","1,05,803","24,945","1,05,300","38,954","10,534","1,969","24,195","34,458","57,080",0,"4,758","46,999","22,762",109,"31,699","36,891","19,300","6,194","1,830","29,222","5,425","1,518","3,651",188,"3,936","5,441",653,432,"1,548","24,792","1,524",410,"2,636","1,006","2,731",0,"2,033","9,202",199,0,124,"3,924",974,"6,314",731,"12,510",0,299,747,199,"53,585",26,"5,279","1,296",463,0,"1,635",0,0,0,"39,40,270"
TOTAL ACTIVO ,"42,52,91,275","38,90,74,528","12,83,59,399","11,92,98,581","8,51,72,144","5,51,33,860","3,07,09,042","3,37,68,952","2,44,14,718","2,68,23,754","89,79,628","98,84,153","1,62,78,270","52,79,403","43,17,963","1,12,17,739","68,50,672","1,74,61,500","46,06,830","69,31,286","81,60,623","17,27,467","21,17,505","31,16,769","14,43,501","16,14,696","17,25,478","9,51,366","9,87,130","14,80,631","9,77,050","17,86,064","21,82,962","11,17,399","13,48,532","6,85,759","6,83,754","9,60,600","5,32,853","9,94,487","7,84,558","76,15,783","5,70,179","37,57,600","3,59,793","29,96,469","7,45,626","8,48,992","5,76,979","9,99,346","2,12,937","1,76,155","1,65,962","1,55,936","2,71,858","1,22,363","3,51,727","1,27,410","1,24,757","33,004","27,835","18,063","12,688","9,111","1,46,55,13,454"
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  CARTERA DE NEGOCIACIÓN ,"4,71,18,315","3,29,37,916","9,35,970","44,35,906","8,88,112","18,59,060","1,05,267","39,369","58,355","37,274","20,965","45,602","1,91,985",0,0,"2,32,224",0,"84,668","2,166","12,650",0,0,"8,864",0,106,337,"1,945",0,198,"2,642",0,0,"2,354",0,0,5,0,11,267,"2,98,983","2,134",16,756,0,0,0,"15,481","39,787",0,"1,251",0,0,0,0,545,0,0,0,0,0,0,0,0,0,"8,93,81,486"
1. 1. Depósitos de bancos centrales ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 2. Depósitos de entidades de crédito ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,553"
