Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0038,0019,0042,0061,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490,,
Pro-memoria: Adquirido en arrendamiento financiero ,"4,40,957",0,"24,339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,90,565",
14. ACTIVO INTANGIBLE ,343,"2,26,548","64,809","42,661","4,64,422",0,"22,584","17,917",950,"9,568",0,0,0,"2,900",0,0,0,164,"4,793","15,942",252,"1,962","15,561",744,"92,471","16,232",0,"2,675",671,0,143,0,"1,712","53,331",0,"2,926","5,528",1,0,0,"1,311",403,0,510,111,3,669,"11,180",95,0,310,0,0,998,"3,322",1,566,0,0,0,0,0,0,0,"35,459","11,22,748",
14. 1. Fondo de comercio ,0,0,0,0,"4,13,525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,"60,384",0,0,0,0,0,0,0,0,"44,244",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,925","5,63,454",
14. 2. Otro activo intangible ,343,"2,26,548","64,809","42,661","50,897",0,"22,584","17,917",950,"9,568",0,0,0,"2,900",0,0,0,164,"4,793","13,583",252,"1,962","15,561",744,"32,087","16,232",0,"2,675",671,0,143,0,"1,712","9,087",0,"2,926","5,528",1,0,0,"1,311",403,0,510,111,3,669,"1,163",95,0,310,0,0,998,"3,322",1,566,0,0,0,0,0,0,0,"2,534","5,59,294",
15. ACTIVOS FISCALES ,"39,85,445","35,25,190","7,89,627","5,61,121","8,76,264","1,91,414","2,50,843","2,59,285","1,43,773","1,68,430",0,"1,08,106","39,855","60,202","1,782",66,91,"20,873","4,630","39,148","10,532","4,802","50,058","2,533","10,601","56,540","4,320",346,"13,354","36,009","1,617","3,736","8,084","1,776","5,210","13,936","1,541","3,123","10,497",450,605,"10,147","2,124","8,805","32,732",967,"11,926","1,123","4,516",939,"42,878","11,105","1,165",52,"2,334","2,004",760,486,100,"14,732",0,223,0,0,"2,274","1,14,17,207",
15. 1. Corrientes ,"2,37,777","8,03,156","10,556","1,55,918","1,65,423","19,787",516,"1,35,474","50,839","2,793",0,"15,713","15,579",627,789,46,91,"9,729",127,"10,226",345,"3,908",449,"2,284","3,047","3,499","2,765",71,0,"25,204",193,"1,772","7,621",199,"2,158",8,125,"2,546","1,988",450,277,"4,701",446,"3,367","5,185",768,"6,156",131,89,765,"11,861","11,091","1,165",0,"2,334",5,287,486,85,"7,913",0,153,0,0,49,"17,51,112",
15. 2.  Diferidos ,"37,47,668","27,22,034","7,79,071","4,05,203","7,10,841","1,71,627","2,50,327","1,23,811","92,934","1,65,637",0,"92,393","24,276","59,575",993,20,0,"11,144","4,503","28,922","10,187",894,"49,609",249,"7,554","53,041","1,555",275,"13,354","10,805","1,424","1,964",463,"1,577","3,052","13,928","1,416",577,"8,509",0,328,"5,446","1,678","5,438","27,547",199,"5,770",992,"4,427",174,"31,017",14,0,52,0,"1,999",473,0,15,"6,819",0,70,0,0,"2,225","96,66,095",
16. RESTO DE ACTIVOS ,"6,49,022","7,61,108","1,88,087","1,93,352","1,04,982","1,77,114","15,279","1,51,430","14,678","1,398",113,"41,448","38,298","22,272","3,13,372",0,"4,982",513,"83,431","7,368","4,299","46,883","42,533","1,319","9,691","50,734","9,056","6,833","1,754",184,"3,325",262,"3,572","15,583","3,242","8,963","1,976",334,"1,800","8,325","1,589",452,170,199,5,29,"4,053","3,336",211,589,"13,918",1,10,154,"8,999","3,716","1,570",590,0,290,0,0,0,16,421,"30,29,233",
TOTAL ACTIVO ,"41,86,97,329","39,64,61,327","11,64,26,890","11,86,04,967","7,99,98,226","5,69,02,676","3,34,68,604","2,99,21,762","2,28,20,520","2,51,77,377","88,25,602","1,65,40,881","1,03,78,317","93,09,460","89,10,326","30,17,180","40,44,468","1,62,00,645","71,57,286","42,05,699","23,43,726","1,06,36,392","64,81,721","19,20,179","21,58,855","39,03,570","17,98,000","8,83,177","14,22,547","23,13,764","17,66,464","9,80,173","11,48,153","10,16,134","9,01,262","70,69,164","8,25,315","10,81,338","7,80,780","9,07,030","6,70,413","17,82,249","5,96,524","4,97,471","42,75,259","3,88,292","19,15,436","5,12,617","1,54,379","6,40,315","30,74,302","2,91,768","1,64,178","1,96,087","2,45,574","2,29,471","99,126","1,10,129","33,198","10,42,379","20,915","18,048","12,698","9,130","1,34,356","1,45,45,21,600",
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
