Var,0182,0049,0075,0030,0081,0128,0065,0072,0093,0224,0061,0042,0019,0038,0036,0231,0198,0073,0046,0130,0086,0223,0122,0129,0094,0233,0185,0057,0216,0227,0138,0234,0099,0078,0125,0229,0232,0142,0031,0059,0009,0186,0063,0236,0003,0058,0136,0211,0113,0226,0225,0184,0188,1490,0011,0220,0133,0200,0219,0132,0121,0091,0083,0235,
15. ACTIVOS FISCALES ,"34,36,122","25,86,012","6,20,899","9,74,941","10,75,659","2,31,369","2,77,125","2,44,824","1,65,362","1,45,994","56,194","66,045","1,01,836",0,"1,928","31,325","6,202","2,561","39,960","64,951","7,164",167,"73,982",70,802,"3,566","7,882","5,824","1,373","11,522","3,093","5,118",357,"4,800","10,283","1,595","1,860",720,"2,844","1,389","21,221","12,074","87,761","14,238",707,"1,122",664,"14,329","1,722","2,442","55,465",146,"1,145","2,290","1,826","3,914","2,556",659,698,47,75,0,0,0,"1,04,98,821"
15. 1. Corrientes ,"6,56,173","2,98,920","68,956","13,955","2,97,963","84,305","19,328","62,550","8,898",910,58,"31,664","2,394",0,957,"14,640","3,753",354,"2,468","1,889",678,167,"3,375",59,509,"1,103","2,012","5,395",48,370,952,951,35,"1,224","4,036",976,283,336,"1,089",101,79,"2,715",36,126,471,130,629,"8,410","1,710",114,"1,850",8,"1,145",65,"1,826",81,8,106,698,32,10,0,0,0,"16,14,083"
15. 2.  Diferidos ,"27,79,949","22,87,092","5,51,943","9,60,986","7,77,696","1,47,064","2,57,797","1,82,274","1,56,464","1,45,084","56,136","34,381","99,442",0,971,"16,685","2,449","2,207","37,492","63,062","6,486",0,"70,607",11,293,"2,463","5,870",429,"1,325","11,152","2,141","4,167",322,"3,576","6,247",619,"1,577",384,"1,755","1,288","21,142","9,359","87,725","14,112",236,992,35,"5,919",12,"2,328","53,615",138,0,"2,225",0,"3,833","2,548",553,0,15,65,0,0,0,"88,84,738"
16. RESTO DE ACTIVOS ,"7,80,923","28,93,451","1,87,816","1,62,245","1,36,568","23,115","34,172","1,48,526","5,906","4,323","21,344","57,770","54,354",68,"76,283",121,"59,789","3,279","18,637","19,487","46,974","5,294","24,156",0,"1,298","12,915","11,435","2,466","1,327","4,461","2,202",243,"1,364","3,719",654,492,"21,228","1,916",233,"1,411","11,319",266,34,"1,970",29,"4,899",551,966,1,"9,050","6,863",983,6,679,"15,749",140,"4,219",650,"1,324",0,0,0,16,"1,841","48,93,520"
TOTAL ACTIVO ,"40,55,36,150","44,38,34,171","12,53,76,757","12,78,08,529","8,40,40,302","5,68,99,073","3,45,61,118","3,10,17,335","2,30,69,321","2,70,06,164","90,57,916","98,52,531","1,61,71,210","54,53,240","73,23,626","1,81,59,102","1,17,25,486","45,40,593","46,00,620","74,05,091","66,00,805","18,91,950","32,02,601","7,68,338","18,16,352","18,03,745","16,54,699","14,27,487","20,66,476","13,31,794","17,21,136","9,75,944","5,92,584","9,62,578","19,49,456","9,26,219","9,48,368","6,02,710","6,41,473","7,81,697","65,83,332","4,78,483","41,52,157","22,76,311","3,32,199","6,06,016","3,23,630","6,54,790","2,14,282","9,29,594","29,98,250","1,80,388","1,32,585","1,52,676","2,58,973","1,39,796","3,03,218","1,10,421","1,36,698","32,884","18,018","12,673","9,138","23,754","1,50,71,65,013"
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  CARTERA DE NEGOCIACIÓN ,"4,20,19,792","6,22,04,688","12,38,458","55,66,551","14,11,000","17,08,937","35,488","76,109","99,537","76,729","28,880","73,732","2,53,149","85,271",21,"1,09,681","4,30,488",0,"3,362",0,"27,791",0,0,"1,99,775",959,103,"4,727",0,"10,711",0,"3,284",0,0,117,0,11,3,177,63,442,"1,250",575,0,666,0,"44,730",173,"26,667",0,"1,889",0,0,0,0,146,0,0,0,0,0,0,0,0,0,"11,57,46,132"
1. 1. Depósitos de bancos centrales ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 2. Depósitos de entidades de crédito ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,23,830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,23,830"
1. 3. Depósitos de la clientela ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
