Var,0049,0182,0075,0030,0081,0128,0072,0065,0093,0224,0061,0042,0019,0038,0073,0198,0036,0231,0046,0086,0130,0223,0216,0122,0233,0094,0138,0057,0078,0185,0234,0125,0236,0232,0227,0031,0229,0142,0129,0059,0009,0186,0063,0003,0225,0211,0058,0136,0226,0113,0184,1490,0220,0011,0188,0200,0219,0132,0235,0121,0091,0083,
1. 5. Derivados de negociación ,"4,27,86,808","3,06,94,425","8,22,230","42,15,692","10,46,748","5,58,187","59,237","31,742","59,617","34,225","22,141","34,034","1,83,160",0,0,"1,98,751",0,"86,066","2,315","11,943",0,0,"8,349",0,111,424,"1,663",0,247,"3,474",0,0,"2,789",0,0,5,11,333,"1,90,249","2,056",8,607,0,0,0,"14,380","49,495",0,"2,467",0,0,0,144,325,0,0,0,0,0,0,0,0,"8,11,24,458"
1. 6. Posiciones cortas de valores ,"85,00,400","27,87,585","2,830","3,860",0,"21,21,079","35,516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,34,51,412"
1. 7. Otros pasivos financieros ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2. OTROS PASIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN PÉRIDDAS Y GANANCIAS ,"3,24,72,580",0,0,0,0,0,"1,99,996",0,0,0,0,0,0,0,0,"1,07,018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,0,0,0,0,"3,27,81,924"
2. 1. Depósitos de bancos centrales ,"42,014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42,014"
2. 2. Depósitos de entidades de crédito ,"1,44,58,168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,07,018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,0,0,0,0,"1,45,66,186"
2. 3. Depósitos de la clientela ,"1,79,72,398",0,0,0,0,0,"1,99,996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,81,73,724"
2. 4. Débitos representados por valores negociables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2. 5. Pasivos subordinados ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2. 6. Otros pasivos financieros ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. PASIVOS FINANCIEROS A COSTE AMORTIZADO ,"28,94,13,816","33,41,38,517","12,08,57,529","9,63,16,319","8,12,07,386","5,22,38,626","2,87,77,145","3,05,79,267","2,24,51,634","1,85,81,686","85,59,221","64,96,793","1,53,54,368","30,79,073","37,07,451","1,03,09,630","65,90,072","1,63,54,555","45,44,713","64,69,581","67,58,085","12,37,740","18,87,000","24,37,074","11,94,900","15,61,411","16,08,889","9,26,029","8,98,879","10,37,673","8,85,073","16,76,284","20,09,543","11,46,724","12,25,185","6,52,018","8,44,203","4,92,465","18,11,719","7,59,443","76,14,557","4,70,659","30,44,284","2,62,997","27,20,819","7,19,047","6,76,556","4,02,448","7,96,359","18,653","36,239","79,682","1,28,026","1,89,227","1,02,371","96,726","85,378",152,"20,270",0,500,0,"1,20,45,42,669"
3. 1. Depósitos de bancos centrales ,"3,92,219","1,86,09,151","19,11,841",0,"16,66,476","18,00,048","20,00,097",0,"20,75,418",0,0,0,0,0,0,"11,05,155",0,"29,03,869","4,90,028",0,"10,85,788",0,0,0,0,0,"2,05,007",0,"38,017",0,"30,052",0,0,"2,01,999",0,0,0,0,0,0,0,"30,044",0,0,0,"47,538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,45,92,747"
3. 2. Depósitos de entidades de crédito ,"4,82,80,320","4,70,66,280","97,20,833","78,33,079","92,98,434","25,47,946","43,24,268","1,07,38,286","36,78,698","1,32,62,625","3,52,110","15,50,593","92,20,038",0,"24,827","41,20,094","33,60,529","97,80,114","7,28,789","40,45,141","33,62,088",7,"3,39,494","13,68,220","7,909","2,28,893","4,77,935","15,497","18,439","3,12,005","16,730","11,72,762","13,11,726","1,85,618","6,70,291",480,"1,14,164","6,041",0,"3,33,376","73,50,956","1,17,424","29,97,494",0,"26,43,070","3,00,767","4,52,085","3,67,995","5,90,694",0,0,152,428,"7,865",0,"26,467","62,728",0,"8,320",0,500,0,"21,48,01,624"
3. 3. Depósitos de la clientela ,"17,17,07,558","19,53,26,041","8,78,67,123","6,57,70,005","5,07,86,040","3,45,34,884","1,54,85,936","1,72,54,182","1,42,38,067","8,77,343","72,94,986","35,26,280","52,12,458",0,"36,32,754","26,02,222","31,62,523","3,95,531","30,72,840","23,15,743","22,49,353","10,51,778","15,32,650","10,13,008","11,84,189","10,45,062","8,17,547","9,08,674","8,33,603","7,10,440","8,26,168","4,88,531","6,46,685","7,03,405","5,50,926","6,29,936","7,29,180","4,27,404",0,"2,72,925","2,53,493","3,07,405",51,"2,62,832",0,"3,69,833","2,02,789","32,809","2,00,406",53,"35,614","78,330","1,27,432","30,456","1,02,310","69,068","7,049",0,"11,417",0,0,0,"70,37,75,327"
3. 4. Débitos representados por valores negociables ,"3,34,25,165","5,54,05,442","1,69,53,872","1,84,10,188","1,65,97,100","1,17,30,611","64,90,004","24,10,603","17,65,964","37,53,973","7,86,669","10,72,865",0,"30,67,244",0,"24,61,669",0,"31,78,187",0,0,0,0,0,0,0,0,"84,683",0,0,0,0,0,0,0,0,0,0,"55,132","18,11,719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,94,61,090"
3. 5. Pasivos subordinados ,"2,59,70,729","1,26,72,413","36,69,024","20,36,212","16,35,623","9,36,308","3,53,704",0,"4,37,344","6,54,204",0,"3,07,191","3,22,103","10,506","14,153","10,204",0,"74,719","1,93,964","6,075","31,413","1,79,444",0,0,0,0,0,0,0,0,0,0,"45,078",0,0,"15,314",0,0,0,"1,50,000","6,016",0,0,0,"50,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,97,81,741"
3. 6. Otros pasivos financieros ,"96,37,825","50,59,190","7,34,836","22,66,835","12,23,713","6,88,829","1,23,136","1,76,196","2,56,143","33,541","1,25,456","39,864","5,99,769","1,323","35,717","10,286","67,020","22,135","59,092","1,02,622","29,443","6,511","14,856","55,846","2,802","2,87,456","23,717","1,858","8,820","15,228","12,123","14,991","6,054","55,702","3,968","6,288",859,"3,888",0,"3,142","4,092","15,786","46,739",165,"27,749",909,"21,682","1,644","5,259","18,600",625,"1,200",166,"1,50,906",61,"1,191","15,601",152,533,0,0,0,"2,21,30,140"
4. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,-8,0,"5,13,481","2,49,226",0,0,0,0,0,0,"-7,192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,55,507"
5. DERIVADOS DE COBERTURA ,"20,66,478","12,08,368","5,84,636","4,44,957","1,03,338","34,822","38,534","49,164","26,009","20,638","5,446","7,278","6,515",0,0,"3,574",0,"7,13,340","11,329","5,860","6,150",0,"1,112",0,"2,32,064",0,0,0,0,"1,484",0,0,"1,735",0,0,0,0,0,0,0,"3,080",0,"57,900",0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56,34,319"
6. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8. PROVISIONES ,"72,82,485","67,07,505","2,19,756","23,37,592","2,72,606","76,385","83,591","2,41,262","30,467","63,097","75,168","63,276","64,437",0,"2,792",888,"20,509","8,827","5,994","57,967","54,406",237,655,"50,012","4,436","2,014","3,490","1,275",560,792,"1,241","1,083","10,257",613,870,441,137,"2,420",32,"1,827","23,832","2,350",7,17,"3,254","1,885","35,336","3,521","3,377",101,246,0,0,0,43,127,613,123,0,68,0,0,"1,78,26,302"
8. 1. Fondo para pensiones y obligaciones similares ,"60,97,736","50,29,389","89,522","19,96,833","1,49,518","7,938","51,866","1,56,298","19,236","41,794","9,048","23,762","16,877",0,454,0,"4,070",0,470,"14,861","30,896",0,51,"46,562",0,61,0,31,0,0,0,972,343,0,7,0,9,0,32,68,"22,370",844,0,0,0,"1,859","29,823",0,0,34,246,0,0,0,0,0,0,37,0,0,0,0,"1,38,43,917"
8. 2. Provisiones para impuestos y otras contingencias legales ,"1,56,621",0,"47,001",0,"32,101",0,"13,475",0,0,616,"4,048","13,915","8,580",0,0,0,0,0,0,"31,052","19,259",0,31,"3,220",25,0,0,0,0,0,0,0,307,0,0,0,102,0,0,0,0,0,0,0,0,0,"2,006",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,32,415"
8. 3. Provisiones para riesgos y compromisos contingentes ,"6,65,762","1,61,540","82,335","32,581","72,529","21,047","9,234","50,691","11,231",925,"11,277","1,850","27,401",0,2,888,3,"8,827","5,524","3,115","1,797",0,573,220,87,86,"2,439",1,560,792,"1,133",111,0,16,0,441,26,"1,736",0,65,199,93,0,17,176,26,"1,535",934,145,0,0,0,0,0,43,127,613,0,0,23,0,0,"11,80,776"
8. 4. Otras provisiones ,"3,62,366","15,16,576",898,"3,08,178","18,458","47,400","9,016","34,273",0,"19,762","50,795","23,749","11,579",0,"2,336",0,"16,436",0,0,"8,939","2,454",237,0,10,"4,324","1,867","1,051","1,243",0,0,108,0,"9,607",597,863,0,0,684,0,"1,694","1,263","1,413",7,0,"3,078",0,"1,972","2,531","3,232",67,0,0,0,0,0,0,0,86,0,45,0,0,"24,69,194"
9. PASIVOS FISCALES ,"1,85,554","4,97,613","2,55,868","1,17,437","1,03,209","88,047","13,678","1,16,506","39,304","2,36,830","18,603","1,861","31,723",454,"1,334","1,807",0,"24,155","1,591","12,802",395,807,"7,516","3,331","2,467","1,970","4,770","3,624","3,288","14,979","1,600","10,146",206,0,25,"2,616","7,633",917,28,136,"7,337",148,"17,369",637,"12,181","4,212","1,210",179,0,915,595,0,446,"6,681","1,334",53,774,26,0,1,0,16,"18,68,944"
9. 1. Corrientes ,0,0,"1,84,244","78,117","66,997","30,743",0,"1,00,082","11,918","6,023",0,2,"11,718",454,0,"1,745",0,"24,155",0,0,0,807,"7,516","3,279","2,454","1,520","4,770","3,624","2,012","2,902","1,365","10,146",0,0,0,"2,204","7,633",772,28,4,0,0,0,234,"12,178",5,0,179,0,666,418,0,0,"6,681",30,53,774,26,0,1,0,16,"5,88,495"
9. 2. Diferidos ,"1,85,554","4,97,613","71,624","39,320","36,212","57,304","13,678","16,424","27,386","2,30,807","18,603","1,859","20,005",0,"1,334",62,0,0,"1,591","12,802",395,0,0,52,13,450,0,0,"1,276","12,077",235,0,206,0,25,412,0,145,0,132,"7,337",148,"17,369",403,3,"4,207","1,210",0,0,249,177,0,446,0,"1,304",0,0,0,0,0,0,0,"12,80,449"
10. FONDO DE LA OBRA SOCIAL (solo Cajas de Ahorros y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. RESTO DE PASIVOS ,"17,58,250","17,92,490","3,62,682","4,81,672","1,85,423","1,13,197","55,232","1,58,258","35,359","14,297","35,885","16,435","1,65,504",58,"7,443","20,705","13,942","18,110","11,369","49,764","59,549","1,981","7,614","2,23,283","6,459","2,819","4,850","5,483",999,"4,106","1,598","3,939","4,657","2,901","9,810","1,748","1,437","3,252",73,913,"5,179",614,212,54,"17,950","1,862","8,151","2,789","6,402",340,14,"1,057",550,"48,067",350,"1,184",475,75,"2,620",36,4,0,"57,41,531"
12. CAPITAL REEMBOLSABLE A LA VISTA (solo Cajas de Ahorros y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PASIVO ,"38,44,66,371","37,78,26,495","12,31,05,531","10,44,31,010","8,31,67,936","5,52,30,343","2,92,62,929","3,11,76,199","2,26,42,390","1,89,50,773","87,16,464","66,12,485","1,58,05,707","30,79,585","37,19,020","1,06,71,173","66,24,523","1,72,05,053","45,77,311","66,07,917","68,78,585","12,40,765","19,12,246","27,13,700","14,40,437","15,68,638","16,23,662","9,36,411","9,03,973","10,62,508","8,89,512","16,91,452","20,29,187","11,51,568","12,35,890","6,56,828","8,53,421","4,99,387","20,02,101","7,64,375","76,53,993","4,74,520","31,19,772","2,63,705","27,54,204","7,41,894","7,70,748","4,08,937","8,08,605","20,009","37,094","80,739","1,29,166","2,44,300","1,05,098","98,090","87,240",376,"22,890",105,504,16,"1,36,37,55,866"
PATRIMONIO NETO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  FONDOS PROPIOS ,"4,41,87,881","2,67,92,035","87,48,306","52,17,963","59,73,650","26,64,570","16,52,175","17,99,417","12,52,405","80,10,270","7,64,039","6,18,745","7,47,057","1,03,042","1,60,355","2,72,375","2,64,183","4,90,185","2,67,360","4,88,558","4,76,788","3,91,237","2,76,124","3,85,481","56,636","99,086","1,24,817","67,880","84,084","2,27,594","87,181","1,11,452","95,984","1,55,380","1,15,817","39,409","1,01,574","15,904","72,848","38,163","1,02,249","1,40,763","4,06,826","64,688","2,75,029","74,729","81,987","1,91,773","70,447","1,95,302","1,23,486","75,907","34,040","1,21,541","24,455","23,680","35,828","32,738","18,640","17,821","12,184","9,142","11,56,31,265"
1. 1. Capital/Fondo de dotación (a) ,"42,20,138","22,30,285","1,38,730","5,43,036","1,73,749","1,42,034","90,041","8,57,841","1,23,132","43,53,639","29,159","37,378","67,393","30,050","1,29,587","91,009","21,190","2,54,061","1,19,042","1,38,771","4,88,792","2,66,174","1,76,045","1,87,500","22,779","12,500","25,411","5,412","4,800","73,148","21,163","75,231","1,31,080","94,547","80,317","8,350","31,000","24,851","58,298","34,800","32,658","86,032","4,52,894","4,508","60,902","39,281","52,405","3,00,001","82,224","32,775","72,697","86,658","18,180","27,041","18,080","14,514","18,030","14,039","25,000","11,630","9,015","9,016","1,70,80,043"
1. 1. 1. Escriturado ,"42,20,138","22,30,285","1,38,730","5,43,036","1,73,749","1,42,034","90,041","8,57,841","1,23,132","43,53,639","29,159","37,378","67,393","30,050","1,29,587","91,009","21,190","2,54,061","1,19,042","1,38,771","4,88,792","2,66,174","1,76,045","1,87,500","22,779","12,500","25,411","5,412","4,800","73,148","21,163","75,231","1,31,080","94,547","80,317","8,350","31,000","24,851","58,298","34,800","32,658","86,032","4,52,894","4,508","60,902","39,281","52,405","3,00,001","82,224","32,775","72,697","86,658","18,180","27,041","18,080","14,514","18,030","14,039","25,000","11,630","9,015","9,016","1,70,80,043"
1. 1. 2. Menos: Capital no exigido ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 2. Prima de emisión ,"2,94,46,037","1,71,03,754","19,62,703",0,"18,56,673","7,37,079","1,44,763","1,97,547","2,75,915","11,39,989","2,804","2,09,970","1,66,572","65,407","59,354","85,972",0,0,"50,806",0,747,"2,56,616","67,841","1,63,274",55,"7,275","48,595",138,0,"69,912","29,028",451,0,"75,702","21,649","7,212","3,606",0,0,0,"44,156","29,388","57,140",0,"6,611","10,955",0,0,0,"39,038","42,466",0,0,0,0,"1,276",0,0,0,0,0,0,"5,44,88,476"
1. 3. Reservas  ,"31,96,886","69,28,353","55,38,345","44,59,273","31,44,900","13,44,354","11,25,406","7,56,925","8,77,007","23,97,786","6,90,451","3,71,078","4,84,111","7,206","-31,700","86,974","2,18,059","1,94,477","93,771","3,19,177","-13,402","-1,32,548","19,911","55,773","30,283","77,529","46,921","53,079","75,950","77,767","34,679","28,946","-27,595","-19,658","4,021","21,873","53,379","-1,116","14,362","3,313","12,575","23,777","-1,04,103","59,285","1,79,338","24,058","28,156","-1,09,382","-14,901","1,20,614","7,662","-9,373","16,139","83,514","5,899","7,761","15,991","18,539","-3,090","6,112","3,162",90,"3,29,78,129"
1. 4. Otros instrumentos de capital ,"70,81,509","23,346","6,93,758","3,515","8,23,846","4,02,040","2,51,810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"92,79,824"
1. 4. 1. De instrumentos financieros compuestos ,0,0,0,0,"8,23,846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,23,846"
1. 4. 2. Cuotas participativas y fondos asociados (solo Cajas de Ahorros) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 4. 3. Resto de instrumentos de capital ,"70,81,509","23,346","6,93,758","3,515",0,"4,02,040","2,51,810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"84,55,978"
1. 5. Menos: Valores propios ,"68,299","32,134","1,743",0,"1,60,024",386,0,0,"50,849",0,0,0,0,0,0,0,0,0,33,0,7,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,"3,14,359"
1. 6. Resultado del ejercicio ,"14,53,022","11,29,173","4,16,513","2,67,130","1,34,506","64,031","40,155","-12,896","27,200","1,18,856","41,625",319,"28,981",379,"3,114","8,420","37,934","41,647","3,774","30,610",658,995,"12,327","-21,066","3,519","1,782","3,890","9,251","3,334","6,767","2,398","6,824","-7,501","4,789","9,830","1,974","13,589","-7,831",188,50,"12,860","1,566",895,895,"28,178",435,"1,426","1,154","3,124","2,875",661,"-1,378",518,"10,986",476,129,"1,806",160,"-3,270",79,7,36,"39,43,878"
1. 7. Menos: Dividendos y retribuciones ,"11,41,412","5,90,742",0,"54,991",0,"24,582",0,0,0,0,0,0,0,0,0,0,"13,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,24,727"
2. AJUSTES POR VALORACIÓN ,"-10,53,046","35,106","-4,56,874","-20,804","-3,24,455","-29,556","-32,875","-97,466","-40,912","-1,143","-9,347","-37,146","46,292",0,0,"-12,447",98,"-1,14,704","-15,324","-28,787","-56,641",0,0,-419,"-9,611","1,049","-4,650",0,"-3,402",-156,"-5,572",0,480,"-2,962",0,-250,1,-970,0,"-1,089",0,"-2,107",0,0,0,"1,206","1,075",0,-55,538,-194,23,"-2,530",0,"3,041",-349,0,0,-585,0,0,0,"-22,77,519"
2. 1. Activos financieros disponibles para la venta ,"-10,39,104","60,166","-4,72,210","-50,586","-3,19,961","-29,695","-32,875","-99,543","-40,912",0,"-9,007","-37,146","2,789",0,0,"-12,447",98,"-1,17,664","-15,324","-28,787","-56,641",0,0,-419,"-9,611","1,049","-4,650",0,"-3,402",-156,"-5,572",0,480,"-2,962",0,-250,1,-970,0,"-1,089",0,"-2,107",0,0,0,"1,407","1,075",0,-55,538,-194,23,"-2,530",0,"3,041",-349,0,0,-585,0,0,0,"-23,26,136"
2. 2. Coberturas de los flujos de efectivo ,0,"-28,899","15,336","29,782","-1,625",0,0,"2,077",0,"-1,143",0,0,"43,503",0,0,0,0,"2,960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61,790"
2. 3. Coberturas de inversiones netas en negocios en el extranjero ,"-13,942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-13,942"
2. 4. Diferencias de cambio ,0,"3,839",0,0,"-2,869",139,0,0,0,0,-340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769
2. 5. Activos no corrientes en venta  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2. 7. Resto de ajustes por valoración ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PATRIMONIO NETO ,"4,31,34,835","2,68,27,141","82,91,432","51,97,159","56,49,195","26,35,014","16,19,300","17,01,951","12,11,493","80,09,127","7,54,692","5,81,599","7,93,349","1,03,042","1,60,355","2,59,928","2,64,281","3,75,481","2,52,036","4,59,771","4,20,147","3,91,237","2,76,124","3,85,062","47,025","1,00,135","1,20,167","67,880","80,682","2,27,438","81,609","1,11,452","96,464","1,52,418","1,15,817","39,159","1,01,575","14,934","72,848","37,074","1,02,249","1,38,656","4,06,826","64,688","2,75,029","75,935","83,062","1,91,773","70,392","1,95,840","1,23,292","75,930","31,510","1,21,541","27,496","23,331","35,828","32,738","18,055","17,821","12,184","9,142","11,33,53,746"
TOTAL PASIVO Y PATRIMONIO NETO ,"42,76,01,206","40,46,53,636","13,13,96,963","10,96,28,169","8,88,17,131","5,78,65,357","3,08,82,229","3,28,78,150","2,38,53,883","2,69,59,900","94,71,156","71,94,084","1,65,99,056","31,82,627","38,79,375","1,09,31,101","68,88,804","1,75,80,534","48,29,347","70,67,688","72,98,732","16,32,002","21,88,370","30,98,762","14,87,462","16,68,773","17,43,829","10,04,291","9,84,655","12,89,946","9,71,121","18,02,904","21,25,651","13,03,986","13,51,707","6,95,987","9,54,996","5,14,321","20,74,949","8,01,449","77,56,242","6,13,176","35,26,598","3,28,393","30,29,233","8,17,829","8,53,810","6,00,710","8,78,997","2,15,849","1,60,386","1,56,669","1,60,676","3,65,841","1,32,594","1,21,421","1,23,068","33,114","40,945","17,926","12,688","9,158","1,47,71,09,612"
PRO-MEMORIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. RIESGOS CONTINGENTES ,"9,04,57,114","5,96,26,049","1,81,34,857","84,71,313","82,18,877","40,53,613","12,19,120","13,56,021","15,88,754","10,58,522","7,69,354","1,74,879","27,56,733",4,152,"93,968","2,092","1,16,293","2,38,112","1,21,087","1,37,339",0,"1,40,418","10,270","7,959","3,882","1,72,343",49,"17,773","91,780","76,051","9,918","11,610",846,0,"31,022","14,603","23,519","5,117","9,448","95,959","4,816","12,12,008","1,582","10,656","18,931","1,41,987","2,12,574","20,616","5,14,900","2,750",11,200,0,"1,430","9,241","97,741",15,167,"1,445",0,0,"20,15,67,890"
2. COMPROMISOS CONTINGENTES ,"7,08,09,778","6,07,85,121","90,16,021","1,30,80,661","1,19,14,579","82,42,176","26,60,535","24,70,634","12,11,391","70,92,353","7,41,351","2,27,320","20,93,644",0,"1,27,649","4,93,149","14,72,123","6,23,650","2,88,460","5,42,600","6,70,832","4,64,515","2,40,414","40,48,340","19,568","67,813","1,72,137",0,"42,574","2,04,751","1,27,786","1,68,479","92,677","44,169","23,37,372","86,925","8,04,966","60,053","25,633","47,889","82,294","26,462",0,"7,929","21,90,719","9,757","96,790","2,83,082","1,01,117",0,51,"98,839",91,0,"2,635","15,021","32,124",0,"1,458",0,0,0,"20,65,68,457"
