Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490,
14. ACTIVO INTANGIBLE ,361,"2,06,623","59,994","37,148","4,69,649","10,424","20,428","17,386","1,050","11,565",18,0,0,0,"2,761",0,0,0,169,"5,014","15,942",314,"1,960","15,311",753,"93,416","17,482",0,"2,831",690,0,145,0,"1,685","53,442",0,"3,190","5,809",1,0,417,"1,329",383,0,536,116,3,702,"11,341",107,0,334,0,0,681,"3,524",1,619,0,0,0,0,0,0,0,"35,537","11,11,191"
14. 1. Fondo de comercio ,0,0,0,0,"4,13,525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,"60,384",0,0,0,0,0,0,0,0,"44,244",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,925","5,63,454"
14. 2. Otro activo intangible ,361,"2,06,623","59,994","37,148","56,124","10,424","20,428","17,386","1,050","11,565",18,0,0,0,"2,761",0,0,0,169,"5,014","13,583",314,"1,960","15,311",753,"33,032","17,482",0,"2,831",690,0,145,0,"1,685","9,198",0,"3,190","5,809",1,0,417,"1,329",383,0,536,116,3,702,"1,324",107,0,334,0,0,681,"3,524",1,619,0,0,0,0,0,0,0,"2,612","5,47,737"
15. ACTIVOS FISCALES ,"37,05,723","34,41,170","8,35,113","4,12,579","8,45,320","2,15,421","2,54,571","2,07,294","1,20,469","1,85,574","60,518",0,"99,600","40,011","59,646","9,596",29,106,"20,741","4,411","41,008","11,081","2,256","50,065","2,511","6,557","52,465","2,899",339,"13,388","22,560","1,956","2,878","3,111","1,791","3,997","21,960","1,553","2,679","11,453",380,960,"6,899","2,019","7,872","28,896",575,"11,926","1,088","5,182",577,"32,910","2,628","1,164",86,"2,334","2,003",679,270,62,"16,971",0,93,61,0,"2,277","1,09,02,311"
15. 1. Corrientes ,"2,07,782","3,82,502","9,240","70,725","1,35,884","21,727",595,"79,226","27,535","3,842","1,798",0,"6,242","15,284",336,"8,951",9,106,"9,597",71,"11,782",313,"1,362",456,"2,262",962,"1,822","1,854",70,0,"7,833",211,773,"2,648",214,945,8,110,"2,161","1,104",380,373,"1,453",230,"2,291","1,286",380,"6,156",96,87,394,"1,894","2,614","1,164",0,"2,334",4,180,270,47,"9,392",0,23,0,0,52,"10,49,442"
15. 2.  Diferidos ,"34,97,941","30,58,668","8,25,873","3,41,854","7,09,436","1,93,694","2,53,976","1,28,068","92,934","1,81,732","58,720",0,"93,358","24,727","59,310",645,20,0,"11,144","4,340","29,226","10,768",894,"49,609",249,"5,595","50,643","1,045",269,"13,388","14,727","1,745","2,105",463,"1,577","3,052","21,952","1,443",518,"10,349",0,587,"5,446","1,789","5,581","27,610",195,"5,770",992,"5,095",183,"31,016",14,0,86,0,"1,999",499,0,15,"7,579",0,70,61,0,"2,225","98,52,869"
16. RESTO DE ACTIVOS ,"22,61,204","8,33,180","1,72,716","6,51,346","1,08,005","16,740","17,600","1,49,802","10,649","15,108","18,176",63,"41,629","59,118","19,548","1,59,667",0,"5,092",532,"64,202","12,375","4,644","10,095","13,760","1,563","6,510","37,786","5,389","3,037","1,913","2,462","2,669",343,"3,400","11,152","2,331","13,467","2,802",481,565,"8,785","1,712",671,447,341,5,69,"3,632","2,541",192,496,"10,371",7,26,437,"6,655","3,992","1,569","1,017",0,113,0,1,0,16,315,"47,84,531"
TOTAL ACTIVO ,"44,28,89,430","39,68,66,016","12,10,26,140","10,71,53,010","8,06,22,649","5,71,39,465","3,24,86,693","2,97,11,021","2,26,22,205","2,36,28,350","1,31,10,669","87,56,852","1,71,73,163","1,02,30,646","91,90,622","1,22,60,899","41,61,303","42,09,990","1,61,24,568","70,79,594","38,79,196","28,15,010","94,27,514","66,07,282","25,93,435","21,61,574","37,47,000","17,42,629","8,86,858","14,38,998","22,11,814","17,30,618","9,62,494","11,59,038","9,26,582","8,73,275","71,16,706","8,21,056","10,96,209","7,64,002","8,88,853","6,97,741","17,15,912","5,92,608","5,08,596","43,92,667","3,46,770","19,20,627","5,59,505","1,09,395","6,16,970","31,33,707","2,88,201","1,67,376","1,24,735","1,62,566","2,13,776","1,15,916","1,05,028","33,008","10,82,965","20,928","17,540","12,757","9,124","1,35,683","1,48,73,77,529"
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  CARTERA DE NEGOCIACIÓN ,"5,16,02,248","3,65,44,958","49,51,306","16,23,826","11,40,933","21,69,256","72,575","1,06,844","1,07,657","89,278","2,78,047",0,"3,05,178","1,41,950","14,390",1,"4,23,383",0,"87,820","82,396","2,359",0,"2,98,827",0,795,"44,687",45,"2,392",0,2,0,"2,559",0,0,0,204,105,252,13,"21,587","1,055",458,488,130,"1,422",0,0,0,180,45,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,"10,01,19,696"
1. 1. Depósitos de bancos centrales ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
